game_date,batter,estimated_woba_using_speedangle,woba_value,woba_denom,first_name,last_name
2024-04-02,641857,0.689131,0.7,1,ryan,mcmahon
2024-04-02,592178,0.720192,0.7,1,kris,bryant
2024-04-02,621020,0.0,0.0,1,dansby,swanson
2024-04-02,666624,0.376,0.0,1,christopher,morel
2024-04-02,641355,1.117,0.0,1,cody,bellinger
2024-04-02,673548,1.136,2.0,1,seiya,suzuki
2024-04-02,663538,0.689131,0.7,1,nico,hoerner
2024-04-02,666134,0.0,0.0,1,nolan,jones
2024-04-02,663898,0.341,0.0,1,brendan,rodgers
2024-04-02,453568,0.278,0.9,1,charlie,blackmon
2024-04-02,518595,0.008,0.0,1,travis,d'arnaud
2024-04-02,606115,0.171,0.9,1,orlando,arcia
2024-04-02,671739,0.689131,0.7,1,michael,harris
2024-04-02,594807,0.0,0.0,1,adam,duvall
2024-04-02,542303,1.441,2.0,1,marcell,ozuna
2024-04-02,621566,0.357,0.0,1,matt,olson
2024-04-02,657557,0.017,0.0,1,paul,dejong
2024-04-02,683734,0.394,0.9,1,andrew,vaughn
2024-04-02,657757,0.689131,0.7,1,gavin,sheets
2024-04-02,673357,0.487,1.25,1,luis,robert
2024-04-02,660162,0.0,0.0,1,yoán,moncada
2024-04-02,643217,0.1,0.0,1,andrew,benintendi
2024-04-02,663586,0.272,0.0,1,austin,riley
2024-04-02,645277,0.689131,0.7,1,ozzie,albies
2024-04-02,660670,0.689131,0.7,1,ronald,acuña
2024-04-02,672284,0.689131,0.7,1,jarred,kelenic
2024-04-02,606115,0.091,0.0,1,orlando,arcia
2024-04-02,455117,0.055,0.0,1,martín,maldonado
2024-04-02,670032,0.036,0.0,1,nicky,lopez
2024-04-02,607680,0.0,0.0,1,kevin,pillar
2024-04-02,657557,0.116,2.0,1,paul,dejong
2024-04-02,671739,0.427,0.0,1,michael,harris
2024-04-02,594807,0.751,0.0,1,adam,duvall
2024-04-02,542303,0.133,2.0,1,marcell,ozuna
2024-04-02,621566,0.0,0.0,1,matt,olson
2024-04-02,683734,0.589,0.0,1,andrew,vaughn
2024-04-02,657757,0.652,0.9,1,gavin,sheets
2024-04-02,673357,1.121,0.0,1,luis,robert
2024-04-02,660162,0.689131,0.7,1,yoán,moncada
2024-04-02,643217,0.231,0.9,1,andrew,benintendi
2024-04-02,663586,0.016,0.0,1,austin,riley
2024-04-02,645277,0.214,0.0,1,ozzie,albies
2024-04-02,660670,0.0,0.0,1,ronald,acuña
2024-04-02,455117,0.0,0.0,1,martín,maldonado
2024-04-02,670032,0.26,0.9,1,nicky,lopez
2024-04-02,666150,0.338,0.0,1,dominic,fletcher
2024-04-02,669699,0.008,0.0,1,braden,shewmake
2024-04-02,644433,0.052,0.0,1,chadwick,tromp
2024-04-02,606115,0.832,0.9,1,orlando,arcia
2024-04-02,671739,0.0,0.0,1,michael,harris
2024-04-02,594807,0.44,0.9,1,adam,duvall
2024-04-02,542303,0.481,0.0,1,marcell,ozuna
2024-04-02,683734,0.449,0.0,1,andrew,vaughn
2024-04-02,657757,0.689131,0.7,1,gavin,sheets
2024-04-02,673357,0.0,0.0,1,luis,robert
2024-04-02,660162,0.67,0.9,1,yoán,moncada
2024-04-02,643217,0.0,0.0,1,andrew,benintendi
2024-04-02,621566,0.013,0.0,1,matt,olson
2024-04-02,663586,0.182,0.0,1,austin,riley
2024-04-02,645277,0.159,0.0,1,ozzie,albies
2024-04-02,455117,0.04,0.0,1,martín,maldonado
2024-04-02,670032,0.271,0.0,1,nicky,lopez
2024-04-02,666150,0.0,0.0,1,dominic,fletcher
2024-04-02,660670,0.023,0.0,1,ronald,acuña
2024-04-02,644433,0.031,0.0,1,chadwick,tromp
2024-04-02,606115,0.0,0.0,1,orlando,arcia
2024-04-02,669699,0.0,0.0,1,braden,shewmake
2024-04-02,683734,0.231,0.0,1,andrew,vaughn
2024-04-02,657757,0.0,0.0,1,gavin,sheets
2024-04-02,671739,0.073,0.0,1,michael,harris
2024-04-02,594807,0.0,0.0,1,adam,duvall
2024-04-02,542303,0.0,0.0,1,marcell,ozuna
2024-04-02,621566,0.689131,0.7,1,matt,olson
2024-04-02,673357,0.019,0.0,1,luis,robert
2024-04-02,660162,0.0,0.0,1,yoán,moncada
2024-04-02,643217,0.023,0.0,1,andrew,benintendi
2024-04-02,663586,0.0,0.0,1,austin,riley
2024-04-02,645277,0.065,0.0,1,ozzie,albies
2024-04-02,660670,0.0,0.0,1,ronald,acuña
2024-04-02,676801,0.241,0.0,1,chas,mccormick
2024-04-02,547989,0.0,0.0,1,josé,abreu
2024-04-02,673237,0.196,0.9,1,yainer,diaz
2024-04-02,672386,0.061,0.0,1,alejandro,kirk
2024-04-02,676914,1.909,2.0,1,davis,schneider
2024-04-02,457759,0.689131,0.7,1,justin,turner
2024-04-02,666182,0.066,0.0,1,bo,bichette
2024-04-02,665489,0.686,0.9,1,vladimir,guerrero
2024-04-02,608324,0.0,0.0,1,alex,bregman
2024-04-02,663656,0.689131,0.7,1,kyle,tucker
2024-04-02,670541,0.0,0.0,1,yordan,álvarez
2024-04-02,514888,0.167,1.25,1,josé,altuve
2024-04-02,543807,0.057,0.0,1,george,springer
2024-04-02,595281,0.118,0.0,1,kevin,kiermaier
2024-04-02,643396,0.292,0.9,1,isiah,kiner-falefa
2024-04-02,676391,0.179,0.0,1,ernie,clement
2024-04-02,605170,0.0,0.0,1,víctor,caratini
2024-04-02,665161,0.003,0.0,1,jeremy,peña
2024-04-02,676801,0.357,0.0,1,chas,mccormick
2024-04-02,547989,0.483,0.9,1,josé,abreu
2024-04-02,673237,0.689131,0.7,1,yainer,diaz
2024-04-02,672386,0.352,0.0,1,alejandro,kirk
2024-04-02,676914,0.0,0.0,1,davis,schneider
2024-04-02,457759,0.57,0.9,1,justin,turner
2024-04-02,608324,0.086,0.9,1,alex,bregman
2024-04-02,663656,,0.7,1,kyle,tucker
2024-04-02,670541,0.189,0.0,1,yordan,álvarez
2024-04-02,514888,0.689131,0.7,1,josé,altuve
2024-04-02,605170,0.5,0.0,1,víctor,caratini
2024-04-02,666182,0.043,0.0,1,bo,bichette
2024-04-02,665489,0.107,0.0,1,vladimir,guerrero
2024-04-02,543807,0.562,0.0,1,george,springer
2024-04-02,665161,0.401,0.0,1,jeremy,peña
2024-04-02,676801,0.689131,0.7,1,chas,mccormick
2024-04-02,547989,0.252,0.0,1,josé,abreu
2024-04-02,673237,0.672,1.25,1,yainer,diaz
2024-04-02,595281,0.0,0.0,1,kevin,kiermaier
2024-04-02,643396,0.118,0.0,1,isiah,kiner-falefa
2024-04-02,676391,0.848,0.9,1,ernie,clement
2024-04-02,672386,0.0,0.0,1,alejandro,kirk
2024-04-02,608324,0.3,0.0,1,alex,bregman
2024-04-02,663656,0.39,0.0,1,kyle,tucker
2024-04-02,670541,0.855,0.9,1,yordan,álvarez
2024-04-02,514888,1.6,2.0,1,josé,altuve
2024-04-02,676914,0.447,0.0,1,davis,schneider
2024-04-02,457759,0.572,1.25,1,justin,turner
2024-04-02,666182,0.132,0.0,1,bo,bichette
2024-04-02,665489,0.1,0.0,1,vladimir,guerrero
2024-04-02,605170,0.0,0.0,1,víctor,caratini
2024-04-02,665161,0.282,0.0,1,jeremy,peña
2024-04-02,676801,0.543,0.9,1,chas,mccormick
2024-04-02,543807,0.095,0.0,1,george,springer
2024-04-02,595281,0.349,0.0,1,kevin,kiermaier
2024-04-02,643396,0.720192,0.7,1,isiah,kiner-falefa
2024-04-02,547989,0.0,0.0,1,josé,abreu
2024-04-02,673237,0.256,0.0,1,yainer,diaz
2024-04-02,608324,0.465,0.0,1,alex,bregman
2024-04-02,676391,0.13,0.0,1,ernie,clement
2024-04-02,672386,0.0,0.0,1,alejandro,kirk
2024-04-02,676914,0.0,0.0,1,davis,schneider
2024-04-02,663656,0.644,0.0,1,kyle,tucker
2024-04-02,670541,0.015,0.0,1,yordan,álvarez
2024-04-02,514888,1.113,0.0,1,josé,altuve
2024-04-02,457759,0.803,1.25,1,justin,turner
2024-04-02,666182,0.541,0.9,1,bo,bichette
2024-04-02,665489,0.151,0.0,1,vladimir,guerrero
2024-04-02,543807,0.05,0.0,1,george,springer
2024-04-02,656305,0.0,0.0,1,matt,chapman
2024-04-02,808982,0.618,0.9,1,jung hoo,lee
2024-04-02,605113,0.0,0.0,1,nick,ahmed
2024-04-02,672275,0.0,0.0,1,patrick,bailey
2024-04-02,605141,0.0,0.0,1,mookie,betts
2024-04-02,571771,0.052,0.0,1,enrique,hernández
2024-04-02,666158,0.689131,0.7,1,gavin,lux
2024-04-02,664774,0.038,0.0,1,lamonte,wade
2024-04-02,642731,0.0,0.0,1,thairo,estrada
2024-04-02,527038,0.689131,0.7,1,wilmer,flores
2024-04-02,624424,0.671,0.0,1,michael,conforto
2024-04-02,624585,0.357,0.9,1,jorge,soler
2024-04-02,681546,0.0,0.0,1,james,outman
2024-04-02,606192,0.085,0.0,1,teoscar,hernández
2024-04-02,571970,0.689131,0.7,1,max,muncy
2024-04-02,669257,0.031,0.0,1,will,smith
2024-04-02,518692,0.206,0.9,1,freddie,freeman
2024-04-02,656305,0.0,0.0,1,matt,chapman
2024-04-02,808982,0.0,0.0,1,jung hoo,lee
2024-04-02,605113,0.037,0.0,1,nick,ahmed
2024-04-02,660271,0.11,0.0,1,shohei,ohtani
2024-04-02,605141,0.0,0.0,1,mookie,betts
2024-04-02,571771,0.0,0.0,1,enrique,hernández
2024-04-02,666158,0.689131,0.7,1,gavin,lux
2024-04-02,681546,0.686,0.9,1,james,outman
2024-04-02,672275,0.0,0.0,1,patrick,bailey
2024-04-02,596103,0.542,0.0,1,austin,slater
2024-04-02,642731,0.345,0.0,1,thairo,estrada
2024-04-02,527038,0.44,0.9,1,wilmer,flores
2024-04-02,624424,0.364,0.9,1,michael,conforto
2024-04-02,624585,0.749,2.0,1,jorge,soler
2024-04-02,606192,0.0,0.0,1,teoscar,hernández
2024-04-02,571970,0.0,0.0,1,max,muncy
2024-04-02,669257,0.278,0.0,1,will,smith
2024-04-02,656305,0.695,0.0,1,matt,chapman
2024-04-02,808982,0.415,0.0,1,jung hoo,lee
2024-04-02,605113,0.226,0.0,1,nick,ahmed
2024-04-02,518692,0.915,0.0,1,freddie,freeman
2024-04-02,660271,0.689131,0.7,1,shohei,ohtani
2024-04-02,605141,0.01,0.0,1,mookie,betts
2024-04-02,571771,0.815,0.9,1,enrique,hernández
2024-04-02,666158,0.859,1.25,1,gavin,lux
2024-04-02,681546,0.62,0.0,1,james,outman
2024-04-02,606192,0.689131,0.7,1,teoscar,hernández
2024-04-02,571970,0.751,1.25,1,max,muncy
2024-04-02,672275,0.07,0.0,1,patrick,bailey
2024-04-02,573262,0.004,0.0,1,mike,yastrzemski
2024-04-02,642731,0.107,0.0,1,thairo,estrada
2024-04-02,669257,0.0,0.0,1,will,smith
2024-04-02,518692,0.859,1.25,1,freddie,freeman
2024-04-02,660271,0.128,0.0,1,shohei,ohtani
2024-04-02,605141,0.599,2.0,1,mookie,betts
2024-04-02,571771,1.021,0.0,1,enrique,hernández
2024-04-02,527038,0.047,0.0,1,wilmer,flores
2024-04-02,624424,0.899,0.9,1,michael,conforto
2024-04-02,624585,0.463,0.0,1,jorge,soler
2024-04-02,656305,0.717,1.25,1,matt,chapman
2024-04-02,666158,0.0,0.0,1,gavin,lux
2024-04-02,681546,0.758,0.0,1,james,outman
2024-04-02,606192,0.058,0.0,1,teoscar,hernández
2024-04-02,808982,0.135,0.0,1,jung hoo,lee
2024-04-02,605113,0.765,0.9,1,nick,ahmed
2024-04-02,672275,0.0,0.0,1,patrick,bailey
2024-04-02,573262,0.689131,0.7,1,mike,yastrzemski
2024-04-02,642731,0.307,0.0,1,thairo,estrada
2024-04-02,527038,0.242,1.25,1,wilmer,flores
2024-04-02,571970,0.0,0.0,1,max,muncy
2024-04-02,669257,0.0,0.0,1,will,smith
2024-04-02,518692,0.927,0.9,1,freddie,freeman
2024-04-02,660271,0.0,0.0,1,shohei,ohtani
2024-04-02,605141,0.729,0.9,1,mookie,betts
2024-04-02,624424,0.012,0.0,1,michael,conforto
2024-04-02,624585,0.689131,0.7,1,jorge,soler
2024-04-02,656305,0.017,0.0,1,matt,chapman
2024-04-02,808982,0.0,0.0,1,jung hoo,lee
2024-04-02,660821,0.0,0.0,1,jesús,sánchez
2024-04-02,641313,0.151,0.0,1,tim,anderson
2024-04-02,665862,0.689131,0.7,1,jazz,chisholm
2024-04-02,650559,1.627,2.0,1,bryan,de la cruz
2024-04-02,669394,0.056,0.0,1,jake,burger
2024-04-02,694384,0.064,0.0,1,nolan,schanuel
2024-04-02,593934,0.539,0.0,1,miguel,sanó
2024-04-02,592273,0.058,0.9,1,brandon,drury
2024-04-02,621493,0.037,0.0,1,taylor,ward
2024-04-02,605137,0.115,0.0,1,josh,bell
2024-04-02,650333,0.055,0.0,1,luis,arráez
2024-04-02,663743,0.149,0.0,1,nick,fortes
2024-04-02,545361,0.022,0.0,1,mike,trout
2024-04-02,543305,0.397,0.0,1,aaron,hicks
2024-04-02,543685,0.873,0.0,1,anthony,rendon
2024-04-02,681146,0.0,0.0,1,jonah,bride
2024-04-02,541645,0.689131,0.7,1,avisaíl,garcía
2024-04-02,641313,0.693,0.9,1,tim,anderson
2024-04-02,665862,0.053,0.0,1,jazz,chisholm
2024-04-02,650559,0.025,0.0,1,bryan,de la cruz
2024-04-02,687263,0.406,0.0,1,zach,neto
2024-04-02,681351,0.776,0.9,1,logan,o'hoppe
2024-04-02,694384,0.303,0.0,1,nolan,schanuel
2024-04-02,669394,0.023,0.0,1,jake,burger
2024-04-02,605137,0.228,0.0,1,josh,bell
2024-04-02,650333,0.584,0.9,1,luis,arráez
2024-04-02,663743,0.486,0.0,1,nick,fortes
2024-04-02,593934,0.0,0.0,1,miguel,sanó
2024-04-02,592273,0.689131,0.7,1,brandon,drury
2024-04-02,621493,0.916,0.9,1,taylor,ward
2024-04-02,545361,0.905,0.9,1,mike,trout
2024-04-02,543305,0.364,0.9,1,aaron,hicks
2024-04-02,543685,0.733,0.0,1,anthony,rendon
2024-04-02,687263,0.189,1.25,1,zach,neto
2024-04-02,681146,0.121,0.0,1,jonah,bride
2024-04-02,541645,0.552,0.0,1,avisaíl,garcía
2024-04-02,641313,0.0,0.0,1,tim,anderson
2024-04-02,681351,1.363,1.25,1,logan,o'hoppe
2024-04-02,694384,0.689131,0.7,1,nolan,schanuel
2024-04-02,593934,0.135,0.0,1,miguel,sanó
2024-04-02,592273,0.317,0.0,1,brandon,drury
2024-04-02,665862,0.068,0.0,1,jazz,chisholm
2024-04-02,650559,0.0,0.0,1,bryan,de la cruz
2024-04-02,669394,0.112,0.0,1,jake,burger
2024-04-02,621493,0.0,0.0,1,taylor,ward
2024-04-02,545361,0.473,0.0,1,mike,trout
2024-04-02,543305,1.359,2.0,1,aaron,hicks
2024-04-02,543685,0.003,0.0,1,anthony,rendon
2024-04-02,605137,0.278,0.0,1,josh,bell
2024-04-02,650333,0.065,0.0,1,luis,arráez
2024-04-02,663743,0.382,1.25,1,nick,fortes
2024-04-02,681146,0.0,0.0,1,jonah,bride
2024-04-02,687263,0.0,0.0,1,zach,neto
2024-04-02,681351,0.224,0.0,1,logan,o'hoppe
2024-04-02,694384,0.689131,0.7,1,nolan,schanuel
2024-04-02,541645,0.012,0.0,1,avisaíl,garcía
2024-04-02,641313,0.378,0.9,1,tim,anderson
2024-04-02,665862,0.689131,0.7,1,jazz,chisholm
2024-04-02,650559,0.135,0.0,1,bryan,de la cruz
2024-04-02,592273,0.051,0.0,1,brandon,drury
2024-04-02,621493,0.0,0.0,1,taylor,ward
2024-04-02,669394,0.053,0.0,1,jake,burger
2024-04-02,605137,0.018,0.0,1,josh,bell
2024-04-02,650333,0.0,0.0,1,luis,arráez
2024-04-02,545361,0.005,0.0,1,mike,trout
2024-04-02,543305,0.0,0.0,1,aaron,hicks
2024-04-02,543685,0.01,0.0,1,anthony,rendon
2024-04-02,467793,0.171,0.0,1,carlos,santana
2024-04-02,622534,0.163,0.0,1,manuel,margot
2024-04-02,621043,0.689131,0.7,1,carlos,correa
2024-04-02,694192,0.25,0.0,1,jackson,chourio
2024-04-02,668930,0.0,0.0,1,brice,turang
2024-04-02,686554,0.541,0.0,1,oliver,dunn
2024-04-02,596146,0.013,0.0,1,max,kepler
2024-04-02,621439,0.588,0.0,1,byron,buxton
2024-04-02,666135,0.381,0.0,1,alex,kirilloff
2024-04-02,656555,0.0,0.0,1,rhys,hoskins
2024-04-02,641343,0.689131,0.7,1,jake,bauers
2024-04-02,642715,0.018,0.0,1,willy,adames
2024-04-02,571657,0.0,0.0,1,kyle,farmer
2024-04-02,543877,0.103,0.0,1,christian,vázquez
2024-04-02,650489,0.161,0.9,1,willi,castro
2024-04-02,467793,0.418,0.0,1,carlos,santana
2024-04-02,622534,0.689131,0.7,1,manuel,margot
2024-04-02,621043,0.689131,0.7,1,carlos,correa
2024-04-02,592885,0.0,0.0,1,christian,yelich
2024-04-02,661388,0.689131,0.7,1,william,contreras
2024-04-02,686217,0.008,0.0,1,sal,frelick
2024-04-02,694192,0.0,0.0,1,jackson,chourio
2024-04-02,668930,0.689131,0.7,1,brice,turang
2024-04-02,596146,0.257,0.0,1,max,kepler
2024-04-02,621439,0.0,0.0,1,byron,buxton
2024-04-02,666135,0.0,0.0,1,alex,kirilloff
2024-04-02,686554,0.0,0.0,1,oliver,dunn
2024-04-02,656555,0.103,0.0,1,rhys,hoskins
2024-04-02,641343,0.003,0.0,1,jake,bauers
2024-04-02,642715,0.845,0.9,1,willy,adames
2024-04-02,666397,0.054,0.0,1,edouard,julien
2024-04-02,543877,0.038,0.0,1,christian,vázquez
2024-04-02,650489,0.0,0.0,1,willi,castro
2024-04-02,592885,0.0,0.0,1,christian,yelich
2024-04-02,661388,0.548,0.0,1,william,contreras
2024-04-02,686217,0.181,0.0,1,sal,frelick
2024-04-02,467793,0.131,0.0,1,carlos,santana
2024-04-02,670242,0.043,0.0,1,matt,wallner
2024-04-02,621043,0.689131,0.7,1,carlos,correa
2024-04-02,596146,0.174,0.0,1,max,kepler
2024-04-02,621439,0.633,0.9,1,byron,buxton
2024-04-02,666135,0.338,0.9,1,alex,kirilloff
2024-04-02,694192,0.279,0.0,1,jackson,chourio
2024-04-02,668930,0.302,1.25,1,brice,turang
2024-04-02,686554,0.689131,0.7,1,oliver,dunn
2024-04-02,656555,0.720192,0.7,1,rhys,hoskins
2024-04-02,641343,0.418,0.0,1,jake,bauers
2024-04-02,642715,0.009,0.0,1,willy,adames
2024-04-02,592885,1.692,2.0,1,christian,yelich
2024-04-02,666397,0.0,0.0,1,edouard,julien
2024-04-02,543877,0.0,0.0,1,christian,vázquez
2024-04-02,650489,0.076,0.0,1,willi,castro
2024-04-02,661388,0.0,0.0,1,william,contreras
2024-04-02,686217,0.055,0.0,1,sal,frelick
2024-04-02,694192,0.383,0.9,1,jackson,chourio
2024-04-02,668930,0.845,0.9,1,brice,turang
2024-04-02,686554,0.456,0.9,1,oliver,dunn
2024-04-02,656555,0.177,0.9,1,rhys,hoskins
2024-04-02,641343,0.0,0.0,1,jake,bauers
2024-04-02,467793,0.0,0.0,1,carlos,santana
2024-04-02,670242,0.0,0.0,1,matt,wallner
2024-04-02,621043,0.0,0.0,1,carlos,correa
2024-04-02,596146,0.71,0.9,1,max,kepler
2024-04-02,642715,0.329,0.0,1,willy,adames
2024-04-02,592885,0.23,0.0,1,christian,yelich
2024-04-02,661388,0.689131,0.7,1,william,contreras
2024-04-02,686217,0.0,0.0,1,sal,frelick
2024-04-02,621439,0.562,0.0,1,byron,buxton
2024-04-02,666135,0.26,0.0,1,alex,kirilloff
2024-04-02,666397,0.062,0.0,1,edouard,julien
2024-04-02,671732,0.0,0.0,1,lawrence,butler
2024-04-02,669127,1.511,0.0,1,shea,langeliers
2024-04-02,667670,0.0,0.0,1,brent,rooker
2024-04-02,646240,0.094,0.0,1,rafael,devers
2024-04-02,641933,0.316,0.0,1,tyler,o'neill
2024-04-02,624512,0.219,0.9,1,reese,mcguire
2024-04-02,664913,0.0,0.0,1,seth,brown
2024-04-02,605204,0.07,0.0,1,j. d.,davis
2024-04-02,657136,0.0,0.0,1,connor,wong
2024-04-02,677800,0.0,0.0,1,wilyer,abreu
2024-04-02,678882,0.689131,0.7,1,ceddanne,rafaela
2024-04-02,671213,0.019,0.0,1,triston,casas
2024-04-02,676116,0.0,0.0,1,ryan,noda
2024-04-02,647351,0.689131,0.7,1,abraham,toro
2024-04-02,671732,0.689131,0.7,1,lawrence,butler
2024-04-02,669127,0.0,0.0,1,shea,langeliers
2024-04-02,667670,0.013,0.0,1,brent,rooker
2024-04-02,665839,0.329,0.0,1,enmanuel,valdez
2024-04-02,596115,0.392,1.25,1,trevor,story
2024-04-02,646240,0.0,0.0,1,rafael,devers
2024-04-02,641933,0.0,0.0,1,tyler,o'neill
2024-04-02,664913,0.0,0.0,1,seth,brown
2024-04-02,605204,0.236,0.0,1,j. d.,davis
2024-04-02,668709,0.133,0.0,1,jj,bleday
2024-04-02,680776,0.0,0.0,1,jarren,duran
2024-04-02,657136,0.0,0.0,1,connor,wong
2024-04-02,677800,0.198,0.0,1,wilyer,abreu
2024-04-02,680869,0.416,0.0,1,zack,gelof
2024-04-02,676116,0.063,0.0,1,ryan,noda
2024-04-02,669397,0.0,0.0,1,nick,allen
2024-04-02,671732,0.774,1.25,1,lawrence,butler
2024-04-02,678882,0.446,0.0,1,ceddanne,rafaela
2024-04-02,807799,0.915,1.25,1,masataka,yoshida
2024-04-02,596115,0.373,0.9,1,trevor,story
2024-04-02,646240,0.046,0.0,1,rafael,devers
2024-04-02,641933,0.201,0.9,1,tyler,o'neill
2024-04-02,680776,0.413,0.9,1,jarren,duran
2024-04-02,669127,0.047,0.0,1,shea,langeliers
2024-04-02,667670,0.71,0.9,1,brent,rooker
2024-04-02,664913,0.0,0.0,1,seth,brown
2024-04-02,657136,0.0,0.0,1,connor,wong
2024-04-02,677800,0.0,0.0,1,wilyer,abreu
2024-04-02,678882,0.045,0.0,1,ceddanne,rafaela
2024-04-02,671213,0.689131,0.7,1,triston,casas
2024-04-02,605204,0.063,0.0,1,j. d.,davis
2024-04-02,668709,0.689131,0.7,1,jj,bleday
2024-04-02,680869,0.0,0.0,1,zack,gelof
2024-04-02,676116,0.0,0.0,1,ryan,noda
2024-04-02,669397,0.0,0.7,1,nick,allen
2024-04-02,622569,0.008,0.0,1,pablo,reyes
2024-04-02,596115,0.0,0.0,1,trevor,story
2024-04-02,646240,0.055,0.0,1,rafael,devers
2024-04-02,671732,0.006,0.0,1,lawrence,butler
2024-04-02,669127,0.456,0.0,1,shea,langeliers
2024-04-02,667670,0.217,1.25,1,brent,rooker
2024-04-02,664913,0.082,0.0,1,seth,brown
2024-04-02,641933,0.008,0.0,1,tyler,o'neill
2024-04-02,680776,0.720192,0.7,1,jarren,duran
2024-04-02,657136,0.01,0.0,1,connor,wong
2024-04-02,666915,0.0,0.0,1,bobby,dalbec
2024-04-02,605204,0.143,0.0,1,j. d.,davis
2024-04-02,668709,1.88,2.0,1,jj,bleday
2024-04-02,680869,0.217,0.0,1,zack,gelof
2024-04-02,676116,0.586,0.9,1,ryan,noda
2024-04-02,669397,0.08,0.0,1,nick,allen
2024-04-02,678882,0.005,0.0,1,ceddanne,rafaela
2024-04-02,671213,0.0,0.0,1,triston,casas
2024-04-02,622569,0.867,0.9,1,pablo,reyes
2024-04-02,596115,0.0,0.0,1,trevor,story
2024-04-02,646240,0.324,0.9,1,rafael,devers
2024-04-02,641933,0.689131,0.7,1,tyler,o'neill
2024-04-02,671732,0.457,0.0,1,lawrence,butler
2024-04-02,669127,1.293,2.0,1,shea,langeliers
2024-04-02,667670,0.0,0.0,1,brent,rooker
2024-04-02,664913,0.108,0.0,1,seth,brown
2024-04-02,605204,0.652,1.25,1,j. d.,davis
2024-04-02,680776,0.899,0.9,1,jarren,duran
2024-04-02,657136,0.313,0.9,1,connor,wong
2024-04-02,666915,0.0,0.0,1,bobby,dalbec
2024-04-02,678882,0.0,0.0,1,ceddanne,rafaela
2024-04-02,671213,0.661,0.9,1,triston,casas
2024-04-02,668709,0.13,0.0,1,jj,bleday
2024-04-02,680869,0.0,0.0,1,zack,gelof
2024-04-02,676116,0.0,0.0,1,ryan,noda
2024-04-02,622569,0.0,0.0,1,pablo,reyes
2024-04-02,596115,0.416,1.25,1,trevor,story
2024-04-02,646240,0.369,0.0,1,rafael,devers
2024-04-02,641933,0.0,0.0,1,tyler,o'neill
2024-04-02,680776,0.720192,0.7,1,jarren,duran
2024-04-02,663697,0.286,0.0,1,jonathan,india
2024-04-02,663886,0.087,0.0,1,tyler,stephenson
2024-04-02,605361,0.689,0.0,1,nick,martini
2024-04-02,668715,0.21,0.9,1,spencer,steer
2024-04-02,682829,0.915,1.25,1,elly,de la cruz
2024-04-02,641584,0.387,0.9,1,jake,fraley
2024-04-02,607208,0.0,0.0,1,trea,turner
2024-04-02,656941,0.395,0.0,1,kyle,schwarber
2024-04-02,596117,0.221,0.9,1,garrett,stubbs
2024-04-02,679032,0.038,0.0,1,johan,rojas
2024-04-02,669016,0.604,2.0,1,brandon,marsh
2024-04-02,600869,0.07,0.0,1,jeimer,candelario
2024-04-02,687952,0.257,0.0,1,christian,encarnacion-strand
2024-04-02,666181,0.0,0.0,1,will,benson
2024-04-02,663697,0.07,0.9,1,jonathan,india
2024-04-02,663886,0.581,1.25,1,tyler,stephenson
2024-04-02,592206,0.0,0.0,1,nick,castellanos
2024-04-02,681082,0.689131,0.7,1,bryson,stott
2024-04-02,664761,0.12,0.0,1,alec,bohm
2024-04-02,547180,1.91,2.0,1,bryce,harper
2024-04-02,607208,0.689131,0.7,1,trea,turner
2024-04-02,656941,0.434,0.9,1,kyle,schwarber
2024-04-02,596117,0.188,0.0,1,garrett,stubbs
2024-04-02,679032,0.081,0.9,1,johan,rojas
2024-04-02,669016,0.723,0.9,1,brandon,marsh
2024-04-02,605361,0.0,0.0,1,nick,martini
2024-04-02,668715,0.534,0.9,1,spencer,steer
2024-04-02,682829,0.082,0.0,1,elly,de la cruz
2024-04-02,641584,0.18,0.0,1,jake,fraley
2024-04-02,592206,0.143,0.0,1,nick,castellanos
2024-04-02,681082,0.109,0.9,1,bryson,stott
2024-04-02,664761,0.128,0.0,1,alec,bohm
2024-04-02,547180,0.481,0.0,1,bryce,harper
2024-04-02,607208,0.885,0.9,1,trea,turner
2024-04-02,600869,0.0,0.0,1,jeimer,candelario
2024-04-02,687952,0.0,0.0,1,christian,encarnacion-strand
2024-04-02,666181,0.281,0.0,1,will,benson
2024-04-02,656941,0.518,0.0,1,kyle,schwarber
2024-04-02,596117,0.689131,0.7,1,garrett,stubbs
2024-04-02,679032,0.111,0.0,1,johan,rojas
2024-04-02,669016,0.198,0.0,1,brandon,marsh
2024-04-02,663697,0.234,0.0,1,jonathan,india
2024-04-02,663886,0.0,0.0,1,tyler,stephenson
2024-04-02,605361,0.0,0.0,1,nick,martini
2024-04-02,668715,0.92,0.9,1,spencer,steer
2024-04-02,592206,0.0,0.0,1,nick,castellanos
2024-04-02,681082,0.444,0.0,1,bryson,stott
2024-04-02,664761,0.256,0.0,1,alec,bohm
2024-04-02,547180,0.634,2.0,1,bryce,harper
2024-04-02,682829,0.397,0.0,1,elly,de la cruz
2024-04-02,641584,0.0,0.0,1,jake,fraley
2024-04-02,600869,0.191,0.0,1,jeimer,candelario
2024-04-02,607208,0.393,0.0,1,trea,turner
2024-04-02,656941,0.0,0.0,1,kyle,schwarber
2024-04-02,596117,0.0,0.0,1,garrett,stubbs
2024-04-02,687952,0.0,0.0,1,christian,encarnacion-strand
2024-04-02,666181,0.91,1.25,1,will,benson
