game_date,batter,first_name,last_name,estimated_woba_using_speedangle,woba_value,woba_denom,diff_OBA,rolling_100PA_diff_OBA,rolling_100PA_xwOBA,rolling_100PA_wOBA,diff_rolling_OBA
2024-04-07,542194,christian,bethancourt,0.425,0.0,1,0.425,0.19859014285714285,0.29859014285714286,0.09999999999999999,0.19859014285714288
2024-04-07,542194,christian,bethancourt,0.561,0.0,1,0.561,0.24389137500000002,0.33139137500000004,0.0875,0.24389137500000005
2024-04-07,542194,christian,bethancourt,0.586,0.0,1,0.586,0.28190344444444443,0.35968122222222226,0.07777777777777778,0.2819034444444445
2024-04-07,542194,christian,bethancourt,0.015,0.0,1,0.015,0.2552131,0.3252131,0.06999999999999999,0.25521309999999997
2024-04-09,542194,christian,bethancourt,0.072,0.0,1,0.072,0.23855736363636365,0.30219372727272725,0.06363636363636363,0.23855736363636362
2024-04-09,542194,christian,bethancourt,0.003,0.0,1,0.003,0.21892758333333337,0.2772609166666667,0.05833333333333333,0.21892758333333337
2024-04-09,542194,christian,bethancourt,0.176,0.0,1,0.176,0.21562546153846154,0.2694716153846154,0.05384615384615384,0.21562546153846154
2024-04-13,542194,christian,bethancourt,0.0,0.0,1,0.0,0.20022364285714286,0.2502236428571429,0.049999999999999996,0.2002236428571429
2024-04-13,542194,christian,bethancourt,0.243,0.0,1,0.243,0.2030754,0.24974206666666668,0.04666666666666666,0.20307540000000002
2024-04-13,542194,christian,bethancourt,0.0,0.0,1,0.0,0.1903831875,0.2341331875,0.04375,0.1903831875
2024-04-01,542303,marcell,ozuna,0.412,0.0,1,0.412,0.412,0.412,0.0,0.412
2024-04-01,542303,marcell,ozuna,0.3,0.0,1,0.3,0.356,0.356,0.0,0.356
2024-04-01,542303,marcell,ozuna,0.899,0.9,1,-0.0010000000000000009,0.237,0.537,0.3,0.23700000000000004
2024-04-01,542303,marcell,ozuna,0.07,0.0,1,0.07,0.19524999999999998,0.42025,0.225,0.19525
2024-04-02,542303,marcell,ozuna,1.441,2.0,1,-0.5589999999999999,0.044399999999999995,0.6244,0.58,0.044399999999999995
2024-04-02,542303,marcell,ozuna,0.133,2.0,1,-1.867,-0.27416666666666667,0.5425,0.8166666666666668,-0.2741666666666668
2024-04-02,542303,marcell,ozuna,0.481,0.0,1,0.481,-0.16628571428571431,0.5337142857142857,0.7000000000000001,-0.16628571428571437
2024-04-02,542303,marcell,ozuna,0.0,0.0,1,0.0,-0.14550000000000002,0.467,0.6125,-0.14550000000000002
2024-04-05,542303,marcell,ozuna,0.075,0.0,1,0.075,-0.121,0.42344444444444446,0.5444444444444445,-0.12100000000000005
2024-04-05,542303,marcell,ozuna,0.689131,0.7,1,-0.010868999999999907,-0.1099869,0.45001309999999994,0.5599999999999999,-0.1099869
2024-04-05,542303,marcell,ozuna,0.904,1.25,1,-0.346,-0.13144263636363634,0.4912846363636364,0.6227272727272727,-0.1314426363636363
2024-04-05,542303,marcell,ozuna,0.009,0.0,1,0.009,-0.11973908333333333,0.45109425,0.5708333333333333,-0.11973908333333333
2024-04-05,542303,marcell,ozuna,0.461,0.9,1,-0.439,-0.14429761538461536,0.45185623076923076,0.5961538461538461,-0.14429761538461539
2024-04-06,542303,marcell,ozuna,0.0,0.0,1,0.0,-0.13399064285714285,0.41958078571428575,0.5535714285714286,-0.13399064285714285
2024-04-06,542303,marcell,ozuna,0.299,0.9,1,-0.601,-0.16512459999999998,0.41154206666666665,0.5766666666666667,-0.1651246
2024-04-06,542303,marcell,ozuna,1.211,2.0,1,-0.7889999999999999,-0.2041168125,0.4615081875,0.665625,-0.20411681250000002
2024-04-06,542303,marcell,ozuna,0.857,1.25,1,-0.393,-0.2152275882352941,0.48477241176470587,0.7000000000000001,-0.2152275882352942
2024-04-06,542303,marcell,ozuna,0.485,0.0,1,0.485,-0.17632605555555556,0.48478505555555557,0.6611111111111111,-0.17632605555555553
2024-04-07,542303,marcell,ozuna,0.891,0.0,1,0.891,-0.120151,0.5061647894736843,0.6263157894736843,-0.12015100000000001
2024-04-07,542303,marcell,ozuna,0.0,0.0,1,0.0,-0.11414345,0.48085655000000005,0.595,-0.11414344999999992
2024-04-07,542303,marcell,ozuna,0.077,0.0,1,0.077,-0.10504138095238094,0.46162528571428574,0.5666666666666667,-0.10504138095238091
2024-04-07,542303,marcell,ozuna,0.176,0.9,1,-0.724,-0.13317586363636363,0.4486423181818182,0.5818181818181819,-0.1331758636363637
2024-04-08,542303,marcell,ozuna,0.4,0.0,1,0.4,-0.10999430434782607,0.44652743478260876,0.5565217391304348,-0.10999430434782603
2024-04-08,542303,marcell,ozuna,0.0,0.0,1,0.0,-0.10541120833333333,0.42792212500000004,0.5333333333333333,-0.10541120833333328
2024-04-08,542303,marcell,ozuna,0.0,0.0,1,0.0,-0.10119476,0.41080524,0.512,-0.10119476
2024-04-08,542303,marcell,ozuna,2.0,2.0,1,0.0,-0.09730265384615383,0.4719281153846154,0.5692307692307692,-0.09730265384615383
2024-04-08,542303,marcell,ozuna,0.863,0.9,1,-0.03700000000000003,-0.09506922222222221,0.4864122592592593,0.5814814814814815,-0.0950692222222222
2024-04-09,542303,marcell,ozuna,0.0,0.0,1,0.0,-0.09167389285714285,0.4690403928571429,0.5607142857142857,-0.09167389285714284
2024-04-09,542303,marcell,ozuna,0.986,0.0,1,0.986,-0.054512724137931026,0.48686658620689655,0.5413793103448276,-0.05451272413793101
2024-04-09,542303,marcell,ozuna,0.409,0.9,1,-0.49100000000000005,-0.0690623,0.4842710333333333,0.5533333333333333,-0.06906230000000002
2024-04-09,542303,marcell,ozuna,0.05,0.0,1,0.05,-0.06522158064516129,0.47026229032258066,0.535483870967742,-0.06522158064516131
2024-04-11,542303,marcell,ozuna,0.689131,0.7,1,-0.010868999999999907,-0.06352306249999999,0.4771019375,0.540625,-0.0635230625
2024-04-11,542303,marcell,ozuna,0.368,0.9,1,-0.532,-0.07771933333333332,0.4737958181818182,0.5515151515151515,-0.07771933333333331
2024-04-11,542303,marcell,ozuna,0.191,0.0,1,0.191,-0.06981582352941176,0.4654782941176471,0.5352941176470588,-0.06981582352941174
2024-04-11,542303,marcell,ozuna,0.689131,0.7,1,-0.010868999999999907,-0.06813162857142857,0.4718683714285714,0.5399999999999999,-0.06813162857142852
2024-04-12,542303,marcell,ozuna,2.0,2.0,1,0.0,-0.06623908333333334,0.5143164722222222,0.5805555555555555,-0.06623908333333328
2024-04-12,542303,marcell,ozuna,0.697,0.9,1,-0.20300000000000007,-0.06993532432432432,0.5192538648648648,0.5891891891891892,-0.06993532432432437
2024-04-12,542303,marcell,ozuna,0.689131,0.7,1,-0.010868999999999907,-0.06838094736842104,0.5237243157894738,0.5921052631578947,-0.06838094736842093
2024-04-12,542303,marcell,ozuna,0.697,0.9,1,-0.20300000000000007,-0.07183271794871794,0.528167282051282,0.6,-0.07183271794871793
2024-04-12,542303,marcell,ozuna,0.0,0.0,1,0.0,-0.07003689999999999,0.5149631,0.585,-0.07003689999999996
2024-04-13,542303,marcell,ozuna,0.063,0.0,1,0.063,-0.06679209756097561,0.5039396097560975,0.5707317073170731,-0.0667920975609756
2024-04-13,542303,marcell,ozuna,0.128,0.0,1,0.128,-0.062154190476190474,0.4949886666666667,0.5571428571428572,-0.062154190476190474
2024-04-13,542303,marcell,ozuna,0.0,0.0,1,0.0,-0.06070874418604651,0.4834773023255814,0.5441860465116278,-0.06070874418604644
2024-04-13,542303,marcell,ozuna,0.832,0.9,1,-0.06800000000000006,-0.060874454545454544,0.49139827272727277,0.5522727272727272,-0.06087445454545448
2024-04-14,542303,marcell,ozuna,1.538,2.0,1,-0.46199999999999997,-0.06978835555555554,0.5146560888888889,0.5844444444444444,-0.06978835555555551
2024-04-14,542303,marcell,ozuna,1.656,1.25,1,0.4059999999999999,-0.059445130434782605,0.5394679130434783,0.5989130434782609,-0.05944513043478261
2024-04-14,542303,marcell,ozuna,0.008,0.0,1,0.008,-0.058010127659574466,0.5281600851063829,0.5861702127659575,-0.058010127659574584
2024-04-14,542303,marcell,ozuna,0.243,0.0,1,0.243,-0.05173908333333333,0.52221925,0.5739583333333333,-0.051739083333333324
2024-04-14,542303,marcell,ozuna,1.471,0.9,1,0.5710000000000001,-0.03903012244897959,0.5415821224489796,0.5806122448979592,-0.03903012244897952
2024-04-15,542303,marcell,ozuna,0.89,0.9,1,-0.010000000000000009,-0.038449519999999994,0.5485504800000001,0.5870000000000001,-0.038449520000000015
2024-04-15,542303,marcell,ozuna,0.689131,0.7,1,-0.010868999999999907,-0.03790872549019607,0.5513069607843137,0.5892156862745098,-0.03790872549019608
2024-04-15,542303,marcell,ozuna,0.165,0.0,1,0.165,-0.03400663461538461,0.5438779807692308,0.5778846153846154,-0.03400663461538467
2024-04-15,542303,marcell,ozuna,0.373,0.0,1,0.373,-0.026327264150943393,0.5406538679245283,0.5669811320754717,-0.02632726415094344
2024-04-15,542303,marcell,ozuna,0.0,0.0,1,0.0,-0.02583972222222222,0.5306417592592593,0.5564814814814815,-0.025839722222222195
2024-04-03,542932,jon,berti,0.149,0.0,1,0.149,0.149,0.149,0.0,0.149
2024-04-03,542932,jon,berti,0.0,0.0,1,0.0,0.0745,0.0745,0.0,0.0745
2024-04-05,542932,jon,berti,0.345,0.0,1,0.345,0.16466666666666666,0.16466666666666666,0.0,0.16466666666666666
2024-04-05,542932,jon,berti,0.563,0.9,1,-0.3370000000000001,0.03924999999999998,0.26425,0.225,0.03924999999999998
2024-04-05,542932,jon,berti,0.0,0.0,1,0.0,0.031399999999999983,0.21139999999999998,0.18,0.031399999999999983
2024-04-08,542932,jon,berti,0.248,0.0,1,0.248,0.06749999999999999,0.2175,0.15,0.0675
2024-04-08,542932,jon,berti,0.0,0.0,1,0.0,0.05785714285714284,0.18642857142857142,0.1285714285714286,0.05785714285714283
2024-04-08,542932,jon,berti,0.0,0.0,1,0.0,0.05062499999999999,0.163125,0.1125,0.05062499999999999
2024-04-09,542932,jon,berti,0.631,0.0,1,0.631,0.11511111111111111,0.21511111111111111,0.1,0.11511111111111111
2024-04-09,542932,jon,berti,0.513,0.9,1,-0.387,0.06489999999999999,0.24489999999999998,0.18,0.06489999999999999
2024-04-09,542932,jon,berti,0.689131,0.7,1,-0.010868999999999907,0.05801190909090909,0.2852846363636364,0.22727272727272727,0.058011909090909114
2024-04-09,542932,jon,berti,0.015,0.0,1,0.015,0.054427583333333335,0.2627609166666667,0.20833333333333334,0.054427583333333335
2024-04-10,542932,jon,berti,0.215,0.9,1,-0.685,-0.0024514615384615412,0.259087,0.26153846153846155,-0.0024514615384615412
2024-04-10,542932,jon,berti,0.137,0.0,1,0.137,0.007509357142857141,0.2503665,0.24285714285714285,0.007509357142857137
2024-04-10,542932,jon,berti,0.292,0.0,1,0.292,0.026475399999999996,0.25314206666666667,0.22666666666666666,0.02647540000000001
2024-04-10,542932,jon,berti,0.268,0.0,1,0.268,0.041570687499999995,0.2540706875,0.2125,0.04157068750000001
2024-04-03,543063,brandon,crawford,0.689131,0.7,1,-0.010868999999999907,-0.010868999999999907,0.689131,0.7,-0.010868999999999907
2024-04-03,543063,brandon,crawford,0.0,0.0,1,0.0,-0.005434499999999953,0.3445655,0.35,-0.005434499999999953
2024-04-03,543063,brandon,crawford,0.689131,0.7,1,-0.010868999999999907,-0.007245999999999937,0.4594206666666667,0.4666666666666666,-0.007245999999999919
2024-04-03,543063,brandon,crawford,0.0,0.0,1,0.0,-0.005434499999999953,0.3445655,0.35,-0.005434499999999953
2024-04-10,543063,brandon,crawford,0.518,0.0,1,0.518,0.09925240000000005,0.37925240000000005,0.27999999999999997,0.09925240000000007
2024-04-10,543063,brandon,crawford,0.0,0.0,1,0.0,0.08271033333333337,0.31604366666666667,0.2333333333333333,0.08271033333333336
2024-04-14,543063,brandon,crawford,0.016,0.0,1,0.016,0.07318028571428574,0.2731802857142857,0.19999999999999998,0.07318028571428573
2024-04-14,543063,brandon,crawford,0.007,0.0,1,0.007,0.06490775000000003,0.23990775,0.175,0.06490775000000001
2024-04-14,543063,brandon,crawford,0.0,0.0,1,0.0,0.057695777777777804,0.21325133333333335,0.15555555555555556,0.05769577777777779
2024-04-01,543228,yan,gomes,0.377,0.0,1,0.377,0.377,0.377,0.0,0.377
2024-04-01,543228,yan,gomes,0.268,0.0,1,0.268,0.3225,0.3225,0.0,0.3225
2024-04-01,543228,yan,gomes,0.0,0.0,1,0.0,0.215,0.215,0.0,0.215
2024-04-05,543228,yan,gomes,0.218,0.0,1,0.218,0.21575,0.21575,0.0,0.21575
2024-04-05,543228,yan,gomes,0.469,0.9,1,-0.43100000000000005,0.08639999999999999,0.26639999999999997,0.18,0.08639999999999998
2024-04-05,543228,yan,gomes,0.018,0.0,1,0.018,0.075,0.22499999999999998,0.15,0.07499999999999998
2024-04-05,543228,yan,gomes,0.019,0.0,1,0.019,0.06699999999999999,0.19557142857142856,0.1285714285714286,0.06699999999999998
2024-04-06,543228,yan,gomes,0.24,0.0,1,0.24,0.088625,0.201125,0.1125,0.088625
2024-04-06,543228,yan,gomes,0.244,0.0,1,0.244,0.10588888888888888,0.2058888888888889,0.1,0.1058888888888889
2024-04-06,543228,yan,gomes,0.984,1.25,1,-0.266,0.0687,0.28369999999999995,0.215,0.06869999999999996
2024-04-09,543228,yan,gomes,0.068,0.0,1,0.068,0.06863636363636362,0.2640909090909091,0.19545454545454544,0.06863636363636366
2024-04-09,543228,yan,gomes,0.882,0.9,1,-0.018000000000000016,0.061416666666666654,0.3155833333333333,0.25416666666666665,0.061416666666666675
2024-04-09,543228,yan,gomes,1.945,2.0,1,-0.05499999999999994,0.052461538461538455,0.4409230769230769,0.38846153846153847,0.05246153846153845
2024-04-09,543228,yan,gomes,0.0,0.0,1,0.0,0.04871428571428571,0.4094285714285714,0.3607142857142857,0.04871428571428571
2024-04-12,543228,yan,gomes,0.22,0.9,1,-0.68,0.00013333333333333345,0.3968,0.39666666666666667,0.00013333333333331865
2024-04-12,543228,yan,gomes,0.0,0.0,1,0.0,0.0001250000000000001,0.372,0.371875,0.00012499999999998623
2024-04-12,543228,yan,gomes,0.0,0.0,1,0.0,0.00011764705882352951,0.35011764705882353,0.35000000000000003,0.00011764705882350013
2024-04-14,543228,yan,gomes,0.099,0.0,1,0.099,0.005611111111111112,0.33616666666666667,0.33055555555555555,0.005611111111111122
2024-04-14,543228,yan,gomes,0.0,0.0,1,0.0,0.005315789473684211,0.3184736842105263,0.31315789473684214,0.005315789473684163
2024-04-14,543228,yan,gomes,0.649,0.9,1,-0.251,-0.0075,0.335,0.34249999999999997,-0.007499999999999951
2024-04-15,543228,yan,gomes,0.0,0.0,1,0.0,-0.007142857142857143,0.3190476190476191,0.3261904761904762,-0.0071428571428571175
2024-04-05,543257,robbie,grossman,0.004,0.0,1,0.004,0.004,0.004,0.0,0.004
2024-04-05,543257,robbie,grossman,0.0,0.0,1,0.0,0.002,0.002,0.0,0.002
2024-04-05,543257,robbie,grossman,0.113,0.0,1,0.113,0.039,0.039,0.0,0.039
2024-04-06,543257,robbie,grossman,0.248,0.0,1,0.248,0.09125,0.09125,0.0,0.09125
2024-04-07,543257,robbie,grossman,0.073,0.0,1,0.073,0.0876,0.0876,0.0,0.0876
2024-04-07,543257,robbie,grossman,0.0,0.0,1,0.0,0.073,0.073,0.0,0.073
2024-04-07,543257,robbie,grossman,0.483,0.0,1,0.483,0.1315714285714286,0.1315714285714286,0.0,0.1315714285714286
2024-04-07,543257,robbie,grossman,0.487,0.0,1,0.487,0.176,0.176,0.0,0.176
2024-04-07,543257,robbie,grossman,0.281,0.0,1,0.281,0.18766666666666668,0.18766666666666668,0.0,0.18766666666666668
2024-04-08,543257,robbie,grossman,0.084,0.0,1,0.084,0.17729999999999999,0.17729999999999999,0.0,0.17729999999999999
2024-04-08,543257,robbie,grossman,0.689131,0.7,1,-0.010868999999999907,0.1601937272727273,0.22383009090909092,0.06363636363636363,0.1601937272727273
2024-04-08,543257,robbie,grossman,0.689131,0.7,1,-0.010868999999999907,0.1459385,0.26260516666666667,0.11666666666666665,0.14593850000000003
2024-04-08,543257,robbie,grossman,0.0,0.0,1,0.0,0.13471246153846156,0.24240476923076923,0.10769230769230768,0.13471246153846156
2024-04-09,543257,robbie,grossman,0.878,0.9,1,-0.02200000000000002,0.12351871428571429,0.28780442857142857,0.16428571428571428,0.12351871428571429
2024-04-09,543257,robbie,grossman,0.185,0.0,1,0.185,0.12761746666666668,0.2809508,0.15333333333333332,0.12761746666666668
2024-04-09,543257,robbie,grossman,0.274,0.9,1,-0.626,0.08051637500000002,0.280516375,0.2,0.08051637499999997
2024-04-09,543257,robbie,grossman,0.067,0.0,1,0.067,0.07972129411764707,0.2679565882352941,0.18823529411764706,0.07972129411764706
2024-04-09,543257,robbie,grossman,0.689131,0.7,1,-0.010868999999999907,0.07468850000000002,0.2913551666666667,0.21666666666666667,0.07468850000000005
2024-04-10,543257,robbie,grossman,0.226,0.0,1,0.226,0.08265226315789476,0.2879154210526316,0.20526315789473684,0.08265226315789478
2024-04-10,543257,robbie,grossman,0.899,0.9,1,-0.0010000000000000009,0.07846965000000002,0.31846965000000005,0.24,0.07846965000000006
2024-04-10,543257,robbie,grossman,0.302,0.0,1,0.302,0.08911395238095239,0.31768538095238097,0.22857142857142856,0.0891139523809524
2024-04-10,543257,robbie,grossman,0.689131,0.7,1,-0.010868999999999907,0.08456927272727274,0.3345692727272727,0.25,0.08456927272727272
2024-04-10,543257,robbie,grossman,0.689131,0.7,1,-0.010868999999999907,0.08041978260869567,0.349985,0.26956521739130435,0.08041978260869564
2024-04-12,543257,robbie,grossman,0.02,0.0,1,0.02,0.07790229166666669,0.33623562500000004,0.25833333333333336,0.07790229166666668
2024-04-12,543257,robbie,grossman,0.041,0.0,1,0.041,0.07642620000000001,0.3244262,0.248,0.0764262
2024-04-12,543257,robbie,grossman,0.912,1.25,1,-0.33799999999999997,0.06048673076923079,0.3470251923076923,0.2865384615384615,0.06048673076923078
2024-04-12,543257,robbie,grossman,0.057,0.0,1,0.057,0.06035759259259261,0.33628351851851856,0.2759259259259259,0.06035759259259266
2024-04-13,543257,robbie,grossman,0.689131,0.7,1,-0.010868999999999907,0.05781378571428574,0.3488852142857143,0.2910714285714286,0.05781378571428569
2024-04-13,543257,robbie,grossman,0.356,0.9,1,-0.544,0.03706158620689657,0.3491305517241379,0.31206896551724134,0.03706158620689659
2024-04-13,543257,robbie,grossman,0.0,0.0,1,0.0,0.035826200000000016,0.33749286666666667,0.30166666666666664,0.03582620000000003
2024-04-13,543257,robbie,grossman,0.0,0.0,1,0.0,0.034670516129032276,0.326606,0.2919354838709677,0.034670516129032325
2024-04-14,543257,robbie,grossman,0.689131,0.7,1,-0.010868999999999907,0.03324740625000002,0.33793490625,0.3046875,0.03324740625
2024-04-14,543257,robbie,grossman,0.689131,0.7,1,-0.010868999999999907,0.03191054545454548,0.3485772121212121,0.31666666666666665,0.03191054545454547
2024-04-14,543257,robbie,grossman,0.818,0.9,1,-0.08200000000000007,0.028560235294117668,0.3623837647058824,0.3338235294117647,0.02856023529411772
2024-04-14,543257,robbie,grossman,0.0,0.0,1,0.0,0.02774422857142859,0.3520299428571429,0.3242857142857143,0.02774422857142861
2024-04-14,543257,robbie,grossman,0.689131,0.7,1,-0.010868999999999907,0.02667163888888891,0.36139386111111116,0.3347222222222222,0.02667163888888896
2024-04-15,543257,robbie,grossman,0.0,0.0,1,0.0,0.025950783783783803,0.3516264594594595,0.3256756756756756,0.02595078378378385
2024-04-15,543257,robbie,grossman,0.082,0.0,1,0.082,0.02742576315789476,0.34453102631578947,0.3171052631578947,0.027425763157894745
2024-04-15,543257,robbie,grossman,0.0,0.0,1,0.0,0.026722538461538485,0.3356968974358974,0.30897435897435893,0.026722538461538492
2024-04-15,543257,robbie,grossman,0.006,0.0,1,0.006,0.026204475000000022,0.327454475,0.30124999999999996,0.02620447500000006
2024-04-01,543305,aaron,hicks,0.084,0.0,1,0.084,0.084,0.084,0.0,0.084
2024-04-01,543305,aaron,hicks,0.038,0.0,1,0.038,0.061,0.061,0.0,0.061
2024-04-01,543305,aaron,hicks,0.215,0.0,1,0.215,0.11233333333333333,0.11233333333333333,0.0,0.11233333333333333
2024-04-01,543305,aaron,hicks,0.153,0.0,1,0.153,0.1225,0.1225,0.0,0.1225
2024-04-02,543305,aaron,hicks,0.397,0.0,1,0.397,0.1774,0.1774,0.0,0.1774
2024-04-02,543305,aaron,hicks,0.364,0.9,1,-0.536,0.058499999999999996,0.2085,0.15,0.058499999999999996
2024-04-02,543305,aaron,hicks,1.359,2.0,1,-0.641,-0.04142857142857143,0.37285714285714283,0.41428571428571426,-0.041428571428571426
2024-04-02,543305,aaron,hicks,0.0,0.0,1,0.0,-0.036250000000000004,0.32625,0.3625,-0.036250000000000004
2024-04-03,543305,aaron,hicks,0.533,0.0,1,0.533,0.027,0.3492222222222222,0.3222222222222222,0.027000000000000024
2024-04-03,543305,aaron,hicks,0.218,0.0,1,0.218,0.046099999999999995,0.33609999999999995,0.29,0.046099999999999974
2024-04-03,543305,aaron,hicks,0.689131,0.7,1,-0.010868999999999907,0.040921000000000006,0.3681937272727273,0.3272727272727272,0.040921000000000096
2024-04-03,543305,aaron,hicks,0.689131,0.7,1,-0.010868999999999907,0.03660516666666668,0.3949385,0.35833333333333334,0.03660516666666669
2024-04-03,543305,aaron,hicks,0.537,0.9,1,-0.363,0.0058663076923077045,0.4058663076923077,0.4,0.005866307692307671
2024-04-03,543305,aaron,hicks,0.0,0.0,1,0.0,0.005447285714285726,0.37687585714285715,0.37142857142857144,0.00544728571428571
2024-04-06,543305,aaron,hicks,0.0,0.0,1,0.0,0.005084133333333344,0.3517508,0.3466666666666667,0.005084133333333296
2024-04-06,543305,aaron,hicks,0.0,0.0,1,0.0,0.00476637500000001,0.329766375,0.325,0.004766374999999989
2024-04-06,543305,aaron,hicks,0.0,0.0,1,0.0,0.00448600000000001,0.3103683529411765,0.3058823529411765,0.00448599999999999
2024-04-06,543305,aaron,hicks,0.0,0.0,1,0.0,0.004236777777777787,0.2931256666666667,0.2888888888888889,0.004236777777777756
2024-04-09,543305,aaron,hicks,0.496,0.9,1,-0.404,-0.017249368421052624,0.3038032631578947,0.32105263157894737,-0.01724936842105268
2024-04-09,543305,aaron,hicks,0.689131,0.7,1,-0.010868999999999907,-0.01693034999999999,0.32306965,0.33999999999999997,-0.016930349999999983
2024-04-09,543305,aaron,hicks,0.0,0.0,1,0.0,-0.016124142857142847,0.30768538095238096,0.3238095238095238,-0.016124142857142865
2024-04-09,543305,aaron,hicks,0.215,0.0,1,0.215,-0.00561849999999999,0.3034724090909091,0.3090909090909091,-0.005618499999999971
2024-04-12,543305,aaron,hicks,0.483,0.0,1,0.483,0.01562578260869566,0.3112779565217391,0.2956521739130435,0.015625782608695626
2024-04-12,543305,aaron,hicks,0.765,0.0,1,0.765,0.046849708333333344,0.3301830416666667,0.2833333333333333,0.04684970833333335
2024-04-12,543305,aaron,hicks,0.811,0.9,1,-0.08899999999999997,0.04141572000000001,0.34941572,0.308,0.04141571999999999
2024-04-12,543305,aaron,hicks,0.422,0.9,1,-0.47800000000000004,0.021438192307692318,0.3522074230769231,0.33076923076923076,0.02143819230769234
2024-04-13,543305,aaron,hicks,0.076,0.0,1,0.076,0.023459000000000008,0.3419775185185185,0.3185185185185185,0.023459000000000008
2024-04-13,543305,aaron,hicks,0.0,0.0,1,0.0,0.02262117857142858,0.3297640357142857,0.3071428571428571,0.02262117857142859
2024-04-13,543305,aaron,hicks,0.28,0.0,1,0.28,0.0314963103448276,0.32804803448275865,0.296551724137931,0.03149631034482764
2024-04-13,543305,aaron,hicks,0.008,0.0,1,0.008,0.030713100000000007,0.3173797666666667,0.2866666666666667,0.030713099999999993
2024-04-14,543305,aaron,hicks,0.0,0.0,1,0.0,0.029722354838709684,0.30714170967741933,0.27741935483870966,0.029722354838709664
2024-04-14,543305,aaron,hicks,0.306,0.9,1,-0.5940000000000001,0.010231031250000005,0.30710603125,0.296875,0.010231031250000022
2024-04-14,543305,aaron,hicks,0.0,0.0,1,0.0,0.009921000000000004,0.2977997878787879,0.2878787878787879,0.009921000000000013
2024-04-14,543305,aaron,hicks,0.0,0.0,1,0.0,0.009629205882352946,0.2890409705882353,0.27941176470588236,0.009629205882352943
2024-04-03,543309,kyle,higashioka,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2024-04-03,543309,kyle,higashioka,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2024-04-03,543309,kyle,higashioka,1.698,2.0,1,-0.30200000000000005,-0.10066666666666668,0.566,0.6666666666666666,-0.10066666666666668
2024-04-03,543309,kyle,higashioka,0.008,0.0,1,0.008,-0.07350000000000001,0.4265,0.5,-0.07350000000000001
2024-04-07,543309,kyle,higashioka,0.0,0.0,1,0.0,-0.058800000000000005,0.3412,0.4,-0.05880000000000002
2024-04-07,543309,kyle,higashioka,0.101,0.0,1,0.101,-0.03216666666666667,0.30116666666666664,0.3333333333333333,-0.03216666666666668
2024-04-07,543309,kyle,higashioka,0.037,0.0,1,0.037,-0.02228571428571429,0.2634285714285714,0.2857142857142857,-0.022285714285714298
2024-04-13,543309,kyle,higashioka,0.427,0.9,1,-0.47300000000000003,-0.078625,0.283875,0.3625,-0.078625
2024-04-13,543309,kyle,higashioka,0.005,0.0,1,0.005,-0.06933333333333334,0.2528888888888889,0.3222222222222222,-0.0693333333333333
2024-04-03,543510,james,mccann,0.806,0.9,1,-0.09399999999999997,-0.09399999999999997,0.806,0.9,-0.09399999999999997
2024-04-03,543510,james,mccann,1.143,1.25,1,-0.10699999999999998,-0.10049999999999998,0.9745,1.075,-0.10049999999999992
2024-04-03,543510,james,mccann,0.412,0.0,1,0.412,0.07033333333333334,0.787,0.7166666666666667,0.07033333333333336
2024-04-03,543510,james,mccann,0.064,0.0,1,0.064,0.06875,0.60625,0.5375,0.06874999999999998
2024-04-06,543510,james,mccann,0.039,0.0,1,0.039,0.0628,0.4928,0.43,0.06280000000000002
2024-04-06,543510,james,mccann,0.106,0.0,1,0.106,0.07,0.4283333333333333,0.35833333333333334,0.06999999999999995
2024-04-06,543510,james,mccann,0.105,0.0,1,0.105,0.075,0.3821428571428571,0.3071428571428571,0.07500000000000001
2024-04-07,543510,james,mccann,0.0,0.0,1,0.0,0.065625,0.334375,0.26875,0.06562499999999999
2024-04-07,543510,james,mccann,0.627,0.0,1,0.627,0.128,0.3668888888888889,0.23888888888888887,0.128
2024-04-07,543510,james,mccann,0.0,0.0,1,0.0,0.11520000000000001,0.3302,0.215,0.1152
2024-04-12,543510,james,mccann,0.095,0.0,1,0.095,0.11336363636363637,0.3088181818181818,0.19545454545454544,0.11336363636363639
2024-04-12,543510,james,mccann,0.894,0.9,1,-0.006000000000000005,0.10341666666666667,0.35758333333333336,0.25416666666666665,0.10341666666666671
2024-04-12,543510,james,mccann,0.0,0.0,1,0.0,0.09546153846153847,0.3300769230769231,0.23461538461538461,0.09546153846153849
2024-04-13,543510,james,mccann,0.255,0.0,1,0.255,0.10685714285714286,0.32471428571428573,0.21785714285714283,0.1068571428571429
2024-04-13,543510,james,mccann,0.15,0.0,1,0.15,0.10973333333333332,0.31306666666666666,0.2033333333333333,0.10973333333333335
2024-04-13,543510,james,mccann,0.115,0.0,1,0.115,0.1100625,0.3006875,0.190625,0.11006250000000001
2024-04-13,543510,james,mccann,0.0,0.0,1,0.0,0.10358823529411765,0.283,0.17941176470588235,0.10358823529411762
2024-04-03,543518,scott,mcgough,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2024-04-01,543685,anthony,rendon,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
